species	Length	Number	Standard	Symm.	Compl.	Inverted
Oncorhynchus_masou_ishikawae	14	6	3	2	1	0
Oncorhynchus_masou_ishikawae	19	1	1	0	0	0
Oncorhynchus_mykiss	10	422	166	110	68	78
Oncorhynchus_mykiss	11	122	50	36	20	16
Oncorhynchus_mykiss	12	30	9	11	5	5
Oncorhynchus_mykiss	13	11	7	2	0	2
Oncorhynchus_mykiss	14	1	1	0	0	0
Oncorhynchus_mykiss	15	2	1	1	0	0
Oncorhynchus_mykiss	19	1	1	0	0	0
Oncorhynchus_nerka	10	423	152	132	66	73
Oncorhynchus_nerka	11	125	41	36	23	25
Oncorhynchus_nerka	12	36	13	9	5	9
Oncorhynchus_nerka	13	10	6	2	0	2
Oncorhynchus_nerka	14	1	1	0	0	0
Oncorhynchus_nerka	19	1	1	0	0	0
Salmo_salar	10	434	151	133	73	77
Salmo_salar	11	104	45	28	13	18
Salmo_salar	12	26	10	5	4	7
Salmo_salar	13	7	2	3	0	2
Salmo_salar	14	2	2	0	0	0
Salmo_salar	15	1	1	0	0	0
Salmo_salar	16	1	1	0	0	0
Salmo_trutta	10	416	148	108	77	83
Salmo_trutta	11	119	53	38	12	16
Salmo_trutta	12	32	14	8	3	7
Salmo_trutta	13	13	8	2	1	2
Salmo_trutta	14	3	1	2	0	0
Salmo_trutta	15	1	0	0	0	1
Salvelinus_leucomaenis	10	426	155	111	73	87
Salvelinus_leucomaenis	11	101	39	30	15	17
Salvelinus_leucomaenis	12	44	19	10	5	10
Salvelinus_leucomaenis	13	16	7	2	2	5
Salvelinus_leucomaenis	14	5	3	1	0	1
Salvelinus_alpinus	10	455	170	120	78	87
Salvelinus_alpinus	11	99	39	25	22	13
Salvelinus_alpinus	12	31	13	8	4	6
Salvelinus_alpinus	13	11	4	3	0	4
Salvelinus_alpinus	14	4	2	1	0	1
Salvelinus_fontinalis	10	429	161	107	75	86
Salvelinus_fontinalis	11	99	37	30	15	17
Salvelinus_fontinalis	12	40	18	9	5	8
Salvelinus_fontinalis	13	15	7	2	2	4
Salvelinus_fontinalis	14	5	3	1	0	1
Parahucho_perryi	10	428	158	116	75	79
Parahucho_perryi	11	136	54	33	30	19
Parahucho_perryi	12	27	13	8	3	3
Parahucho_perryi	13	10	4	2	1	3
Parahucho_perryi	14	6	2	2	0	2
Gadus_morhua	10	481	164	113	97	107
Gadus_morhua	11	128	47	32	24	25
Gadus_morhua	12	29	13	6	4	6
Gadus_morhua	13	13	6	4	2	1
Gadus_morhua	14	4	3	0	0	1
Gadus_morhua	15	1	0	0	0	1
Gadus_morhua	16	1	1	0	0	0
Gadus_morhua	121	1	1	0	0	0
Gadus_ogac	10	423	132	107	89	95
Gadus_ogac	11	115	34	28	21	32
Gadus_ogac	12	24	10	5	2	7
Gadus_ogac	13	11	4	2	1	4
Gadus_ogac	14	1	1	0	0	0
Melanogrammus_aeglefinus	10	507	162	122	108	115
Melanogrammus_aeglefinus	11	149	49	34	32	34
Melanogrammus_aeglefinus	12	34	15	7	5	7
Melanogrammus_aeglefinus	13	13	4	5	0	4
Melanogrammus_aeglefinus	14	3	2	0	0	1
Melanogrammus_aeglefinus	15	1	0	0	0	1
Merlangius_merlangus	10	518	173	121	113	111
Merlangius_merlangus	11	142	45	36	26	35
Merlangius_merlangus	12	41	17	8	7	9
Merlangius_merlangus	13	10	3	3	1	3
Merlangius_merlangus	14	5	3	0	2	0
Merlangius_merlangus	15	2	0	0	1	1
Merlangius_merlangus	16	1	1	0	0	0
Pollachius_virens	10	490	148	124	103	115
Pollachius_virens	11	111	36	27	27	21
Pollachius_virens	12	34	15	10	3	6
Pollachius_virens	13	12	6	3	1	2
Pollachius_virens	14	5	1	2	0	2
Pollachius_virens	15	1	0	0	0	1
Merluccius_merluccius	10	492	177	151	76	88
Merluccius_merluccius	11	167	68	54	22	23
Merluccius_merluccius	12	34	19	8	3	4
Merluccius_merluccius	13	11	8	1	0	2
Merluccius_merluccius	14	11	10	1	0	0
Merluccius_merluccius	16	4	3	1	0	0
Merluccius_merluccius	17	1	0	1	0	0
Merluccius_merluccius	27	1	1	0	0	0
Merluccius_merluccius	55	1	1	0	0	0
Merluccius_merluccius	158	1	1	0	0	0
Lophius_americanus	10	435	170	112	67	86
Lophius_americanus	11	130	61	27	24	18
Lophius_americanus	12	33	16	6	4	7
Lophius_americanus	13	11	3	4	1	3
Lophius_americanus	14	4	3	1	0	0
Lophius_americanus	15	1	1	0	0	0
Fundulus_heteroclitus	10	563	171	138	121	133
Fundulus_heteroclitus	11	177	67	42	34	34
Fundulus_heteroclitus	12	50	19	10	7	14
Fundulus_heteroclitus	13	13	6	2	0	5
Fundulus_heteroclitus	14	7	2	0	1	4
Fundulus_heteroclitus	15	2	1	0	0	1
Fundulus_heteroclitus	16	1	0	0	0	1
Poecilia_reticulata	10	562	176	179	108	99
Poecilia_reticulata	11	158	57	52	26	23
Poecilia_reticulata	12	37	9	10	8	10
Poecilia_reticulata	13	12	4	6	0	2
Poecilia_reticulata	14	2	0	0	1	1
Poecilia_reticulata	15	1	1	0	0	0
Poecilia_reticulata	19	1	1	0	0	0
Xiphophorus_maculatus	10	502	180	166	73	83
Xiphophorus_maculatus	11	155	64	45	17	29
Xiphophorus_maculatus	12	38	19	10	3	6
Xiphophorus_maculatus	13	9	3	4	1	1
Xiphophorus_maculatus	14	5	2	2	0	1
Xiphophorus_maculatus	15	1	1	0	0	0
Xiphophorus_hellerii	10	483	192	150	70	71
Xiphophorus_hellerii	11	143	57	39	15	32
Xiphophorus_hellerii	12	52	30	14	4	4
Xiphophorus_hellerii	13	11	4	6	0	1
Xiphophorus_hellerii	14	11	5	2	1	3
Xiphophorus_hellerii	15	1	1	0	0	0
Oryzias_latipes	10	442	156	99	91	96
Oryzias_latipes	11	134	46	34	23	31
Oryzias_latipes	12	45	12	15	4	14
Oryzias_latipes	13	9	4	1	0	4
Oryzias_latipes	14	1	1	0	0	0
Oryzias_latipes	81	1	1	0	0	0
Oreochromis_mossambicus	10	456	182	157	65	52
Oreochromis_mossambicus	11	140	67	45	12	16
Oreochromis_mossambicus	12	38	18	9	6	5
Oreochromis_mossambicus	13	8	4	2	0	2
Oreochromis_mossambicus	14	3	1	2	0	0
Oreochromis_niloticus	10	492	208	156	71	57
Oreochromis_niloticus	11	134	63	40	11	20
Oreochromis_niloticus	12	39	18	8	7	6
Oreochromis_niloticus	13	8	3	3	1	1
Oreochromis_niloticus	14	3	1	1	1	0
Oreochromis_niloticus	15	1	0	0	0	1
Coptodon_zillii	10	469	208	134	60	67
Coptodon_zillii	11	130	60	32	16	22
Coptodon_zillii	12	26	7	8	4	7
Coptodon_zillii	13	13	8	2	2	1
Coptodon_zillii	14	3	1	1	1	0
Coptodon_zillii	15	2	1	0	0	1
Tropheus_duboisi	10	457	183	141	70	63
Tropheus_duboisi	11	132	52	40	20	20
Tropheus_duboisi	12	39	15	12	3	9
Tropheus_duboisi	13	10	6	2	1	1
Tropheus_duboisi	14	2	1	0	0	1
Tropheus_duboisi	15	1	0	0	0	1
Tropheus_duboisi	17	1	0	0	0	1
Tropheus_moorii	10	449	194	135	53	67
Tropheus_moorii	11	137	57	35	20	25
Tropheus_moorii	12	39	15	15	3	6
Tropheus_moorii	13	8	5	2	0	1
Tropheus_moorii	14	3	0	1	1	1
Tropheus_moorii	16	1	0	0	0	1
Haplochromis_burtoni	10	486	175	162	60	89
Haplochromis_burtoni	11	126	50	28	23	25
Haplochromis_burtoni	12	41	18	10	5	8
Haplochromis_burtoni	13	10	5	2	1	2
Haplochromis_burtoni	14	1	1	0	0	0
Astatotilapia_calliptera	10	477	175	163	69	70
Astatotilapia_calliptera	11	124	52	32	23	17
Astatotilapia_calliptera	12	48	19	10	6	13
Astatotilapia_calliptera	13	12	6	4	0	2
Astatotilapia_calliptera	14	6	2	1	0	3
Astatotilapia_calliptera	17	1	0	0	0	1
Seriola_quinqueradiata	10	443	160	131	66	86
Seriola_quinqueradiata	11	112	40	35	15	22
Seriola_quinqueradiata	12	40	19	14	1	6
Seriola_quinqueradiata	13	15	6	3	3	3
Seriola_quinqueradiata	14	3	0	2	1	0
Seriola_quinqueradiata	15	2	0	1	0	1
Perca_flavescens	10	423	161	112	70	80
Perca_flavescens	11	127	48	33	23	23
Perca_flavescens	12	26	11	2	7	6
Perca_flavescens	13	15	7	4	1	3
Perca_flavescens	14	2	0	0	1	1
Perca_fluviatilis	10	441	160	120	74	87
Perca_fluviatilis	11	111	42	30	15	24
Perca_fluviatilis	12	31	15	2	6	8
Perca_fluviatilis	13	8	5	1	1	1
Perca_fluviatilis	14	6	1	3	0	2
Perca_fluviatilis	15	2	2	0	0	0
Acanthopagrus_latus	10	434	152	125	69	88
Acanthopagrus_latus	11	156	60	45	25	26
Acanthopagrus_latus	12	35	11	11	6	7
Acanthopagrus_latus	13	15	6	2	2	5
Acanthopagrus_latus	14	4	1	1	1	1
Acanthopagrus_latus	15	2	0	1	0	1
Acanthopagrus_latus	18	1	1	0	0	0
Pomoxis_nigromaculatus	10	477	161	122	92	102
Pomoxis_nigromaculatus	11	107	39	30	17	21
Pomoxis_nigromaculatus	12	42	17	9	6	10
Pomoxis_nigromaculatus	13	11	2	6	2	1
Pomoxis_nigromaculatus	14	5	3	1	1	0
Pomoxis_nigromaculatus	15	1	0	1	0	0
Pomoxis_nigromaculatus	16	3	1	0	1	1
Pomoxis_nigromaculatus	18	1	0	0	1	0
Lates_calcarifer	10	431	158	126	80	67
Lates_calcarifer	11	120	51	38	18	13
Lates_calcarifer	12	39	13	14	6	6
Lates_calcarifer	13	17	10	4	2	1
Lates_calcarifer	14	3	2	1	0	0
Lates_calcarifer	17	1	1	0	0	0
Anarhichas_lupus	10	412	139	120	72	81
Anarhichas_lupus	11	114	54	28	14	18
Anarhichas_lupus	12	46	16	13	6	11
Anarhichas_lupus	13	9	5	2	1	1
Anarhichas_lupus	14	1	0	0	0	1
Anarhichas_lupus	19	1	0	0	0	1
Notothenia_coriiceps	10	537	178	169	90	100
Notothenia_coriiceps	11	116	43	31	15	27
Notothenia_coriiceps	12	33	11	8	4	10
Notothenia_coriiceps	13	10	3	3	0	4
Notothenia_coriiceps	14	4	1	1	1	1
Notothenia_coriiceps	15	2	0	1	0	1
Notothenia_coriiceps	16	1	1	0	0	0
Notothenia_coriiceps	21	2	2	0	0	0
Notothenia_coriiceps	24	5	5	0	0	0
Notothenia_coriiceps	29	1	1	0	0	0
Notothenia_coriiceps	30	1	1	0	0	0
Notothenia_coriiceps	56	1	1	0	0	0
Notothenia_coriiceps	141	1	1	0	0	0
Notothenia_coriiceps	227	1	1	0	0	0
Notothenia_coriiceps	288	1	1	0	0	0
Pagothenia_borchgrevinki	10	535	175	119	117	124
Pagothenia_borchgrevinki	11	135	49	32	31	23
Pagothenia_borchgrevinki	12	38	14	7	7	10
Pagothenia_borchgrevinki	13	10	1	3	4	2
Pagothenia_borchgrevinki	14	13	9	2	2	0
Pagothenia_borchgrevinki	16	1	1	0	0	0
Pagothenia_borchgrevinki	17	1	1	0	0	0
Pagothenia_borchgrevinki	18	3	3	0	0	0
Pagothenia_borchgrevinki	25	1	1	0	0	0
Pagothenia_borchgrevinki	28	1	1	0	0	0
Pagothenia_borchgrevinki	35	1	1	0	0	0
Pagothenia_borchgrevinki	38	2	2	0	0	0
Pagothenia_borchgrevinki	39	1	1	0	0	0
Pagothenia_borchgrevinki	44	2	2	0	0	0
Pagothenia_borchgrevinki	47	1	1	0	0	0
Pagothenia_borchgrevinki	89	1	1	0	0	0
Gillichthys_mirabilis	10	523	206	126	79	112
Gillichthys_mirabilis	11	159	67	45	22	25
Gillichthys_mirabilis	12	38	15	9	10	4
Gillichthys_mirabilis	13	13	6	2	1	4
Gillichthys_mirabilis	14	3	0	2	1	0
Gillichthys_mirabilis	15	2	0	0	2	0
Katsuwonus_pelamis	10	417	177	115	55	70
Katsuwonus_pelamis	11	111	47	34	20	10
Katsuwonus_pelamis	12	35	17	9	3	6
Katsuwonus_pelamis	13	10	6	2	0	2
Katsuwonus_pelamis	14	5	1	3	0	1
Euthynnus_affinis	10	414	166	118	56	74
Euthynnus_affinis	11	106	40	26	21	19
Euthynnus_affinis	12	32	14	9	5	4
Euthynnus_affinis	13	7	5	1	0	1
Euthynnus_affinis	14	5	0	3	0	2
Euthynnus_affinis	15	1	1	0	0	0
Euthynnus_alletteratus	10	382	137	110	59	76
Euthynnus_alletteratus	11	110	49	24	21	16
Euthynnus_alletteratus	12	27	13	5	4	5
Euthynnus_alletteratus	13	13	10	2	0	1
Euthynnus_alletteratus	14	3	0	2	0	1
Euthynnus_alletteratus	15	2	2	0	0	0
Thunnus_alalunga	10	399	167	109	53	70
Thunnus_alalunga	11	113	49	25	20	19
Thunnus_alalunga	12	41	22	5	5	9
Thunnus_alalunga	13	15	8	2	1	4
Thunnus_alalunga	14	4	2	2	0	0
Thunnus_albacares	10	420	168	118	55	79
Thunnus_albacares	11	116	49	30	17	20
Thunnus_albacares	12	44	20	12	4	8
Thunnus_albacares	13	14	9	1	0	4
Thunnus_albacares	14	2	1	1	0	0
Thunnus_albacares	15	1	0	1	0	0
Thunnus_thynnus	10	421	179	102	60	80
Thunnus_thynnus	11	118	49	33	16	20
Thunnus_thynnus	12	34	18	6	4	6
Thunnus_thynnus	13	17	12	2	1	2
Thunnus_thynnus	14	3	1	2	0	0
Thunnus_orientalis	10	420	176	123	50	71
Thunnus_orientalis	11	102	48	18	19	17
Thunnus_orientalis	12	45	25	6	5	9
Thunnus_orientalis	13	16	11	1	0	4
Thunnus_orientalis	14	2	1	1	0	0
Thunnus_maccoyii	10	405	167	108	55	75
Thunnus_maccoyii	11	116	47	38	17	14
Thunnus_maccoyii	12	40	19	8	5	8
Thunnus_maccoyii	13	12	9	1	0	2
Thunnus_maccoyii	14	2	1	1	0	0
Thunnus_maccoyii	15	1	0	1	0	0
Thunnus_obesus	10	411	173	109	45	84
Thunnus_obesus	11	99	40	24	15	20
Thunnus_obesus	12	40	23	6	5	6
Thunnus_obesus	13	14	10	1	0	3
Thunnus_obesus	14	4	2	2	0	0
Thunnus_obesus	15	1	0	0	1	0
Thunnus_thynnus_thynnus	10	417	176	106	53	82
Thunnus_thynnus_thynnus	11	115	45	31	16	23
Thunnus_thynnus_thynnus	12	33	18	6	3	6
Thunnus_thynnus_thynnus	13	16	12	1	1	2
Thunnus_thynnus_thynnus	14	3	1	2	0	0
Xiphias_gladius	10	440	151	147	67	75
Xiphias_gladius	11	122	48	37	21	16
Xiphias_gladius	12	33	11	14	5	3
Xiphias_gladius	13	10	5	1	3	1
Xiphias_gladius	14	6	2	0	1	3
Xiphias_gladius	15	3	1	2	0	0
Paralichthys_olivaceus	10	444	164	123	73	84
Paralichthys_olivaceus	11	141	65	36	19	21
Paralichthys_olivaceus	12	18	5	6	4	3
Paralichthys_olivaceus	13	13	5	3	1	4
Paralichthys_olivaceus	14	3	1	0	0	2
Paralichthys_olivaceus	15	1	1	0	0	0
Paralichthys_olivaceus	328	1	1	0	0	0
Hippoglossus_hippoglossus	10	471	202	123	85	61
Hippoglossus_hippoglossus	11	167	70	54	16	27
Hippoglossus_hippoglossus	12	35	16	10	5	4
Hippoglossus_hippoglossus	13	13	3	0	3	7
Hippoglossus_hippoglossus	14	14	12	0	1	1
Hippoglossus_hippoglossus	15	1	0	1	0	0
Hippoglossus_hippoglossus	22	1	1	0	0	0
Hippoglossus_hippoglossus	24	1	1	0	0	0
Hippoglossus_hippoglossus	29	2	2	0	0	0
Hippoglossus_hippoglossus	30	1	1	0	0	0
Hippoglossus_hippoglossus	35	8	8	0	0	0
Hippoglossus_hippoglossus	49	1	1	0	0	0
Hippoglossus_hippoglossus	60	8	8	0	0	0
Hippoglossus_hippoglossus	96	1	1	0	0	0
Hippoglossus_hippoglossus	262	1	1	0	0	0
Hippoglossus_hippoglossus	274	1	1	0	0	0
Hippoglossus_hippoglossus	293	1	1	0	0	0
Hippoglossus_hippoglossus	304	1	1	0	0	0
Pantodon_buchholzi	10	605	197	197	106	105
Pantodon_buchholzi	11	187	74	54	30	29
Pantodon_buchholzi	12	49	14	16	14	5
Pantodon_buchholzi	13	13	5	3	1	4
Pantodon_buchholzi	14	5	2	2	0	1
Pantodon_buchholzi	177	1	1	0	0	0
Pardachirus_pavoninus	10	362	126	118	50	68
Pardachirus_pavoninus	11	145	65	37	19	24
Pardachirus_pavoninus	12	28	9	12	2	5
Pardachirus_pavoninus	13	9	2	3	1	3
Pardachirus_pavoninus	14	2	2	0	0	0
Ambystoma_mexicanum	10	1116	330	296	247	243
Ambystoma_mexicanum	11	317	104	62	72	79
Ambystoma_mexicanum	12	101	38	25	20	18
Ambystoma_mexicanum	13	40	16	11	5	8
Ambystoma_mexicanum	14	13	4	3	3	3
Ambystoma_mexicanum	16	4	3	1	0	0
Ambystoma_laterale	10	1040	309	280	215	236
Ambystoma_laterale	11	311	117	64	57	73
Ambystoma_laterale	12	96	36	23	23	14
Ambystoma_laterale	13	33	16	4	8	5
Ambystoma_laterale	14	8	5	1	0	2
Ambystoma_laterale	15	3	3	0	0	0
Ambystoma_laterale	16	2	1	0	0	1
Ambystoma_laterale	17	1	1	0	0	0
Ambystoma_texanum	10	1082	334	274	216	258
Ambystoma_texanum	11	299	121	63	55	60
Ambystoma_texanum	12	72	23	16	15	18
Ambystoma_texanum	13	37	16	8	9	4
Ambystoma_texanum	14	9	2	1	3	3
Ambystoma_texanum	15	6	4	1	0	1
Ambystoma_texanum	16	2	1	1	0	0
Ambystoma_texanum	18	1	0	1	0	0
Triturus_cristatus	10	499	153	123	90	133
Triturus_cristatus	11	141	40	28	40	33
Triturus_cristatus	12	41	16	8	9	8
Triturus_cristatus	13	9	6	2	0	1
Triturus_cristatus	14	4	1	3	0	0
Triturus_cristatus	15	3	2	0	0	1
Triturus_cristatus	16	3	2	0	0	1
Triturus_cristatus	18	2	2	0	0	0
Triturus_cristatus	21	2	2	0	0	0
Triturus_cristatus	39	1	1	0	0	0
Triturus_karelinii	10	533	165	135	102	131
Triturus_karelinii	11	141	59	34	27	21
Triturus_karelinii	12	38	15	13	5	5
Triturus_karelinii	13	10	1	4	0	5
Triturus_karelinii	14	2	0	0	1	1
Triturus_karelinii	16	1	0	0	0	1
Triturus_karelinii	18	2	2	0	0	0
Triturus_karelinii	19	1	1	0	0	0
Triturus_karelinii	90	1	1	0	0	0
Triturus_carnifex	10	468	158	119	76	115
Triturus_carnifex	11	143	49	39	29	26
Triturus_carnifex	12	48	18	5	11	14
Triturus_carnifex	13	7	1	3	2	1
Triturus_carnifex	14	3	1	1	0	1
Triturus_carnifex	15	2	0	0	0	2
Triturus_carnifex	16	1	0	0	0	1
Triturus_carnifex	17	1	0	0	1	0
Triturus_carnifex	18	1	1	0	0	0
Triturus_carnifex	41	1	1	0	0	0
Triturus_carnifex	42	1	1	0	0	0
Triturus_carnifex	56	1	1	0	0	0
Triturus_carnifex	59	1	1	0	0	0
Triturus_carnifex	60	1	1	0	0	0
Triturus_dobrogicus	10	502	166	122	105	109
Triturus_dobrogicus	11	137	49	30	30	28
Triturus_dobrogicus	12	34	16	8	5	5
Triturus_dobrogicus	13	9	6	1	0	2
Triturus_dobrogicus	14	7	2	1	1	3
Triturus_dobrogicus	19	1	1	0	0	0
Triturus_dobrogicus	43	1	1	0	0	0
Triturus_marmoratus	10	521	182	143	97	99
Triturus_marmoratus	11	131	55	36	14	26
Triturus_marmoratus	12	37	19	13	3	2
Triturus_marmoratus	13	9	4	3	1	1
Triturus_marmoratus	14	3	2	0	0	1
Triturus_marmoratus	15	3	1	0	0	2
Triturus_marmoratus	29	1	1	0	0	0
Triturus_marmoratus	112	1	1	0	0	0
Bombina_orientalis	10	527	189	160	91	87
Bombina_orientalis	11	141	47	47	19	28
Bombina_orientalis	12	34	14	8	1	11
Bombina_orientalis	13	10	7	2	1	0
Bombina_orientalis	14	6	3	2	1	0
Bombina_orientalis	15	1	1	0	0	0
Bombina_orientalis	17	5	4	0	0	1
Bombina_orientalis	28	1	1	0	0	0
Bombina_orientalis	34	8	8	0	0	0
Bombina_orientalis	51	3	3	0	0	0
Bombina_orientalis	69	1	1	0	0	0
Bombina_orientalis	76	14	14	0	0	0
Bombina_orientalis	94	1	1	0	0	0
Bombina_orientalis	146	4	4	0	0	0
Bombina_orientalis	146	1	1	0	0	0
Bombina_orientalis	149	1	1	0	0	0
Bombina_orientalis	188	1	1	0	0	0
Bombina_orientalis	479	1	1	0	0	0
Bombina_variegata	10	730	212	154	182	182
Bombina_variegata	11	279	65	114	52	48
Bombina_variegata	12	105	41	22	24	18
Bombina_variegata	13	75	30	44	0	1
Bombina_variegata	14	15	1	2	0	12
Bombina_variegata	15	35	1	21	13	0
Bombina_variegata	17	4	0	3	0	1
Bombina_variegata	20	1	1	0	0	0
Bombina_variegata	23	10	10	0	0	0
Bombina_variegata	24	1	1	0	0	0
Bombina_variegata	28	4	4	0	0	0
Bombina_variegata	45	1	1	0	0	0
Bombina_variegata	46	12	12	0	0	0
Bombina_variegata	50	4	4	0	0	0
Bombina_variegata	54	1	1	0	0	0
Bombina_variegata	70	5	5	0	0	0
Bombina_variegata	74	1	1	0	0	0
Bombina_variegata	80	6	6	0	0	0
Bombina_variegata	86	2	2	0	0	0
Bombina_variegata	90	1	1	0	0	0
Bombina_variegata	121	1	1	0	0	0
Bombina_variegata	144	1	1	0	0	0
Bombina_variegata	149	1	1	0	0	0
Bombina_variegata	149	3	3	0	0	0
Bombina_variegata	161	1	1	0	0	0
Bombina_variegata	220	1	1	0	0	0
Bombina_variegata	231	1	1	0	0	0
Bombina_variegata	236	1	1	0	0	0
Bombina_variegata	263	1	1	0	0	0
Bombina_variegata	277	1	1	0	0	0
Bombina_variegata	306	1	1	0	0	0
Bombina_variegata	327	1	1	0	0	0
Bombina_variegata	347	1	1	0	0	0
Bombina_variegata	389	1	1	0	0	0
Xenopus_borealis	10	762	216	226	151	169
Xenopus_borealis	11	176	43	64	34	35
Xenopus_borealis	12	47	19	13	7	8
Xenopus_borealis	13	17	3	8	1	5
Xenopus_borealis	14	9	5	1	2	1
Xenopus_borealis	16	2	1	0	0	1
Xenopus_laevis	10	784	267	222	148	147
Xenopus_laevis	11	193	73	53	38	29
Xenopus_laevis	12	51	17	12	12	10
Xenopus_laevis	13	20	8	4	5	3
Xenopus_laevis	16	1	1	0	0	0
Xenopus_laevis	45	1	1	0	0	0
Xenopus_tropicalis	10	537	207	169	69	92
Xenopus_tropicalis	11	149	61	45	18	25
Xenopus_tropicalis	12	52	23	17	7	5
Xenopus_tropicalis	13	15	7	4	3	1
Xenopus_tropicalis	14	7	4	1	0	2
Xenopus_tropicalis	16	1	1	0	0	0
Xenopus_tropicalis	17	1	1	0	0	0
Xenopus_tropicalis	159	1	1	0	0	0
Bufo_japonicus	10	569	194	161	92	122
Bufo_japonicus	11	180	60	52	36	32
Bufo_japonicus	12	32	10	9	4	9
Bufo_japonicus	13	14	9	1	0	4
Bufo_japonicus	14	2	1	1	0	0
Bufo_japonicus	15	2	1	1	0	0
Bufo_japonicus	16	5	2	3	0	0
Bufo_japonicus	17	7	4	3	0	0
Bufo_japonicus	19	1	1	0	0	0
Bufo_japonicus	21	1	1	0	0	0
Bufo_japonicus	23	1	1	0	0	0
Bufo_japonicus	24	1	0	0	1	0
Bufo_japonicus	50	2	2	0	0	0
Bufo_japonicus	131	1	1	0	0	0
Bufo_japonicus	159	1	1	0	0	0
Rana_catesbeiana	10	766	236	208	147	175
Rana_catesbeiana	11	268	79	70	88	31
Rana_catesbeiana	12	62	14	13	6	29
Rana_catesbeiana	13	17	12	2	2	1
Rana_catesbeiana	14	24	1	21	1	1
Rana_catesbeiana	15	1	0	1	0	0
Rana_catesbeiana	16	1	1	0	0	0
Rana_catesbeiana	17	1	1	0	0	0
Rana_catesbeiana	19	7	7	0	0	0
Rana_catesbeiana	89	1	1	0	0	0
Rana_catesbeiana	254	1	1	0	0	0
Rana_catesbeiana	559	1	1	0	0	0
Pelophylax_nigromaculatus	10	620	239	181	95	105
Pelophylax_nigromaculatus	11	187	54	84	24	25
Pelophylax_nigromaculatus	12	113	76	14	8	15
Pelophylax_nigromaculatus	13	29	22	4	2	1
Pelophylax_nigromaculatus	14	2	1	0	0	1
Pelophylax_nigromaculatus	15	27	27	0	0	0
Pelophylax_nigromaculatus	18	3	3	0	0	0
Pelophylax_nigromaculatus	20	1	1	0	0	0
Pelophylax_nigromaculatus	21	1	1	0	0	0
Pelophylax_nigromaculatus	23	1	1	0	0	0
Pelophylax_nigromaculatus	24	1	1	0	0	0
Pelophylax_nigromaculatus	29	1	1	0	0	0
Pelophylax_nigromaculatus	31	4	4	0	0	0
Pelophylax_nigromaculatus	34	1	1	0	0	0
Pelophylax_nigromaculatus	36	8	8	0	0	0
Pelophylax_nigromaculatus	42	1	1	0	0	0
Pelophylax_nigromaculatus	49	1	1	0	0	0
Pelophylax_nigromaculatus	51	1	1	0	0	0
Pelophylax_nigromaculatus	58	7	7	0	0	0
Pelophylax_nigromaculatus	131	1	1	0	0	0
Pelophylax_nigromaculatus	312	1	1	0	0	0
Sooglossus_thomasseti	10	457	206	160	43	48
Sooglossus_thomasseti	11	143	61	61	8	13
Sooglossus_thomasseti	12	52	28	14	5	5
Sooglossus_thomasseti	13	13	4	6	1	2
Sooglossus_thomasseti	14	6	2	3	0	1
Sooglossus_thomasseti	15	4	1	3	0	0
Sooglossus_thomasseti	17	2	0	2	0	0
Sooglossus_thomasseti	19	2	0	2	0	0
Sooglossus_thomasseti	21	2	0	2	0	0
Sooglossus_thomasseti	23	2	0	2	0	0
Sooglossus_thomasseti	25	2	0	2	0	0
Sooglossus_thomasseti	27	2	0	2	0	0
Sooglossus_thomasseti	29	3	1	2	0	0
Sooglossus_thomasseti	31	2	0	2	0	0
Sooglossus_thomasseti	33	2	0	2	0	0
Sooglossus_thomasseti	35	2	0	2	0	0
Sooglossus_thomasseti	37	2	0	2	0	0
Sooglossus_thomasseti	39	2	0	2	0	0
Sooglossus_thomasseti	41	2	0	2	0	0
Sooglossus_thomasseti	43	2	0	2	0	0
Sooglossus_thomasseti	45	2	0	2	0	0
Sooglossus_thomasseti	47	2	0	2	0	0
Sooglossus_thomasseti	48	1	1	0	0	0
Sooglossus_thomasseti	49	2	0	2	0	0
Sooglossus_thomasseti	51	2	0	2	0	0
Sooglossus_thomasseti	53	2	0	2	0	0
Sooglossus_thomasseti	55	2	0	2	0	0
Sooglossus_thomasseti	57	2	0	2	0	0
Sooglossus_thomasseti	58	1	1	0	0	0
Sooglossus_thomasseti	59	2	0	2	0	0
Sooglossus_thomasseti	61	2	0	2	0	0
Sooglossus_thomasseti	63	2	0	2	0	0
Sooglossus_thomasseti	65	2	0	2	0	0
Sooglossus_thomasseti	67	2	0	2	0	0
Sooglossus_thomasseti	69	2	0	2	0	0
Sooglossus_thomasseti	71	2	0	2	0	0
Sooglossus_thomasseti	73	2	0	2	0	0
Sooglossus_thomasseti	75	2	0	2	0	0
Sooglossus_thomasseti	77	2	0	2	0	0
Sooglossus_thomasseti	79	2	0	2	0	0
Sooglossus_thomasseti	81	2	0	2	0	0
Sooglossus_thomasseti	83	2	0	2	0	0
Sooglossus_thomasseti	85	2	0	2	0	0
Sooglossus_thomasseti	87	2	0	2	0	0
Sooglossus_thomasseti	89	2	0	2	0	0
Sooglossus_thomasseti	91	2	0	2	0	0
Sooglossus_thomasseti	93	2	0	2	0	0
Sooglossus_thomasseti	95	2	0	2	0	0
Sooglossus_thomasseti	97	2	0	2	0	0
Sooglossus_thomasseti	99	2	0	2	0	0
Sooglossus_thomasseti	101	2	0	2	0	0
Sooglossus_thomasseti	103	2	0	2	0	0
Sooglossus_thomasseti	105	2	0	2	0	0
